,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr
50,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",250,-1,2,15.21551799694431,0.6947032899748189,52.37892754707716
51,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",255,-1,2,15.025689027199387,0.6915348325973427,52.338861836917346
52,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",260,-1,2,14.829763329566823,0.691962436736339,52.56738998447835
53,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",265,-1,2,14.611451329503467,0.6899706602007905,52.71915906461136
54,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",270,-1,2,14.413595955954673,0.6880550567292242,52.56333604318268
55,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",275,-1,2,14.23607523475863,0.6908032020696827,52.50548485200965
56,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",280,-1,2,14.031313469869993,0.6970713640816436,52.47360317135872
57,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",285,-1,2,13.924014757341975,0.7014810760584482,52.47268968531909
58,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",290,-1,2,13.738087490623013,0.7030355141020945,52.643510629398904
59,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",295,-1,2,13.524496523531614,0.7057893136474859,52.552671084045
60,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",300,-1,2,13.378817423166222,0.7088338546655302,52.71508435669628
61,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",305,-1,2,13.172927338481053,0.7132529776641465,52.78256170030026
62,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",310,-1,2,13.00010636328258,0.7078965692975187,52.529189950786915
63,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",315,-1,2,12.946472608487216,0.7077987130501996,52.434452352929284
64,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",320,-1,2,12.922465009237605,0.7066735627863773,52.33461463479714
65,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",325,-1,2,12.864444164313408,0.7156842805248927,51.828905355433704
66,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",330,-1,2,12.871579037356451,0.7185372831599605,51.81687661348476
67,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",335,-1,2,12.878375423972987,0.7244876125628034,51.6059851847142
68,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",340,-1,2,13.023056670453887,0.7300825007230335,51.718961500648525
69,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",345,-1,2,13.147462960061823,0.7352380615058604,51.76960906201698
70,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",350,-1,2,13.436609537751789,0.7441055796964693,52.451825466694316
71,Skelpolu - Together Alone,HRIR,rotational,"(2, 0)",355,-1,2,13.650423572265034,0.7479340045727925,53.056827033708046
