,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr
0,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.5,2.5,15.248719507408758,0.7432270901048716,56.27146860757932
1,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.0,2.5,15.626121684702515,0.7587065627644323,59.13086534309075
2,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.5,2.5,15.82328077308463,0.7726347219407002,61.31061174606644
3,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.0,2.5,16.213560142767076,0.7644469216642619,60.178569876073844
4,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-0.5,2.5,15.830058633749122,0.7589911677856089,57.461436967102614
5,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.0,2.5,15.373981847057188,0.7489299962608937,56.55642739886855
6,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.5,2.5,14.737421783680734,0.738429717450259,58.05196630766594
7,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.0,2.5,13.944366863636219,0.7140457536713843,51.74358141088212
8,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.5,2.5,12.678553340047056,0.6844111963709825,53.57126348916954
9,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.0,2.5,11.916519690277678,0.6453304754307099,56.68383060709027
10,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.5,2.5,10.970225337534753,0.6233055164893658,46.404897453208626
11,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.5,2.0,12.926515582664877,0.7207381430223384,53.919190438123934
12,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.0,2.0,13.817948613206791,0.7434977852867751,53.33418526217834
13,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.5,2.0,14.081069431506261,0.750925649791782,54.52725495614036
14,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.0,2.0,14.057417115023064,0.7435721707890376,62.123427865744645
15,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-0.5,2.0,13.387793082612895,0.7237213691103236,56.81944887232837
16,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.0,2.0,12.665935054313326,0.708417727866523,59.36480524159488
17,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.5,2.0,11.595333903360807,0.6971007421083508,52.599742256386094
18,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.0,2.0,10.698470782638257,0.6769721144590386,55.02771326595997
19,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.5,2.0,9.905445104260686,0.6448954644401805,52.30060620966002
20,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.0,2.0,8.696333456747066,0.6015101160524423,46.85405588019226
21,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.5,2.0,7.2707521076783195,0.5683839639638733,41.28391494658818
22,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.5,1.5,10.826794987186808,0.6974129820703926,50.37459171108363
23,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.0,1.5,11.120140379424363,0.7058466796298299,48.88900465400971
24,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.5,1.5,10.857262184648484,0.7078743617872787,51.753783005200546
25,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.0,1.5,10.46444437957408,0.7019465825131451,54.039751463664516
26,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-0.5,1.5,9.601041546682456,0.6892388678956144,51.174569790790486
27,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.0,1.5,8.596346756968789,0.6654288733082494,51.58759567175017
28,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.5,1.5,7.286337240061904,0.6376265807115149,48.59010848348533
29,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.0,1.5,5.76507172266734,0.6072658062757073,46.69691203218455
30,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.5,1.5,4.894830057087905,0.5673743909807432,48.808729368918684
31,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.0,1.5,3.9382232025873414,0.5281109993654896,41.212648805298016
32,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.5,1.5,3.197534020495425,0.5158537618348614,44.22444618437937
33,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.5,1.0,9.154493876798263,0.6706629345629106,51.20435791503388
34,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.0,1.0,8.930337084610322,0.6708527216022822,50.6451376191435
35,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.5,1.0,8.458826888238761,0.6710889427668187,50.20791924050393
36,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.0,1.0,7.691944975788655,0.6639468421289877,50.44466866476016
37,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-0.5,1.0,6.557087575183086,0.6477302251289563,47.91619017022228
38,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.0,1.0,5.146157787061849,0.6218324147629903,47.14297762948504
39,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.5,1.0,3.2810420918974543,0.5844030162068249,45.572182352693524
40,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.0,1.0,1.1734409523744347,0.5350705831361501,39.80393854615792
41,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.5,1.0,-0.3279022928852413,0.4827555303550287,38.94039724336237
42,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.0,1.0,-1.3303456694409022,0.44729573734927164,33.44870717243596
43,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.5,1.0,-1.5048469663339716,0.45215670576384376,37.17986836084635
44,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.5,0.5,7.7234381919820905,0.644490345118662,46.45115840812464
45,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.0,0.5,7.260887255822986,0.6446528327708154,48.987196304811214
46,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.5,0.5,6.515515099618341,0.639609395609146,49.11079053264778
47,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.0,0.5,5.533706562687598,0.624539958827713,46.81315254281398
48,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-0.5,0.5,4.204724960859394,0.6036552841253648,45.589667188805336
49,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.0,0.5,2.4604090214919268,0.5724634502533202,46.51811965892706
50,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,0.5,0.5,-0.017673668773738882,0.531509287086774,40.02083827194362
51,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.0,0.5,-3.396289568101583,0.471593823567202,38.087844086966925
52,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,1.5,0.5,-3.6760990198902483,0.44371812891698015,39.26938531245697
53,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.0,0.5,-2.8061046335730815,0.4270058336541682,34.70502911766394
54,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,2.5,0.5,-4.610253254333134,0.42345982496606577,32.36878117397736
55,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.5,0.0,6.537441045798687,0.6240943137276759,48.757083017356265
56,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-2.0,0.0,5.912634022976782,0.6211223576680627,46.410340016969194
57,Skelpolu - Together Alone,HRIR,translational,"(2, 0)",0,-1.5,0.0,5.019975850471816,0.6109553545486965,45.56822766032123
