,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr,ms,smr,lri
0,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-2.5,2.5,13.163364173215278,0.7729053831140436,47.246377308325805,9.957090072180069,-3.594252,-0.33008477
1,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-2.0,2.5,14.311078184024403,0.801613466282981,49.24565089112111,10.800863092344999,-4.270978,-0.28921595
2,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-1.5,2.5,15.617017831746857,0.8095964993190484,57.45348615121024,11.98467540897908,-6.7081127,-0.18950371
3,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-1.0,2.5,16.09509569367913,0.800127145474892,55.908519418164744,11.719452073801083,-6.3946695,-0.12887226
4,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-0.5,2.5,15.261480428402297,0.7712746932675636,56.9585762713729,10.234870364420146,-6.708876,-0.14342925
5,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,0.0,2.5,15.763993694217351,0.793837343508302,56.191252502831624,10.855065014509552,-3.7947497,-0.12891918
6,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,0.5,2.5,15.112408783714454,0.8093749125584604,54.066577729506086,10.195076820419692,-6.676958,-0.056508847
7,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,1.0,2.5,15.143322395245864,0.8015798018752762,49.040796063031436,10.027998042614392,-2.5115976,0.115682796
8,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,1.5,2.5,13.265847620182775,0.7477194756092171,52.508858416095585,9.801018659888443,-6.4591126,0.18932694
9,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,2.0,2.5,11.603293601353869,0.6851888701589298,51.39854363825058,10.372296309841769,-3.9642599,0.29708976
10,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,2.5,2.5,10.89539467038609,0.6859258219958159,47.295591146501536,9.91540175450886,-3.2501588,0.29580286
11,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-2.5,2.0,11.584940913829055,0.7595996218162722,51.80816506997277,9.686150516919204,-4.1194267,-0.30437538
12,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-2.0,2.0,12.567639823674465,0.7640395446875345,55.002283692723914,10.381247274386766,-5.9852376,-0.2415173
13,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-1.5,2.0,14.136890513126726,0.7946943550989309,59.23823700328875,11.479774745695043,-7.8321576,-0.17269209
14,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-1.0,2.0,13.661251623327932,0.7677238356769553,56.937318838054566,11.096075513306149,-7.8225102,-0.13139552
15,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-0.5,2.0,13.919770941752127,0.7752251662073548,52.99085910292596,10.90463197506063,-7.6654983,-0.10534202
16,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,0.0,2.0,11.415722676775324,0.7246993365667993,49.31553624432426,9.899120785663639,-6.639377,-0.08235446
17,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,0.5,2.0,12.375177377645478,0.759400980935352,50.419427057147374,9.705598758463667,-7.876232,-0.040392976
18,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,1.0,2.0,10.606260559242287,0.7297596176723631,46.82985157849111,9.04291794242798,-5.685459,0.07410382
19,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,1.5,2.0,10.953007064529594,0.7208617213014908,45.03612446779218,9.729701851175374,-7.3035088,0.13809586
20,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,2.0,2.0,7.824731568603031,0.6055180125186471,42.87744028098892,9.216251782850046,-5.747962,0.26035616
21,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,2.5,2.0,7.976515452020166,0.6497169530349542,46.28440471775235,9.361549274278303,-4.3287973,0.2941689
22,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-2.5,1.5,9.536752475079542,0.7124002762187845,52.16918071656068,9.402404371791631,-4.7290187,-0.28385475
23,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-2.0,1.5,10.255927888473387,0.7262518758883763,51.774766139465456,9.881283877649578,-6.0181794,-0.23754025
24,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-1.5,1.5,10.892095029921443,0.7519656772852572,57.149206566970356,9.684941929846385,-7.19162,-0.19594915
25,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-1.0,1.5,10.573096689473054,0.7371969719932079,51.73883876766276,9.427057703592192,-7.0878615,-0.16894482
26,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-0.5,1.5,9.666313395598134,0.7311544101274721,49.86424398721183,9.576621665400166,-7.7262754,-0.112283915
27,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,0.0,1.5,8.248300375783149,0.7099754982275586,48.76879860155497,8.413945997691737,-7.9813213,-0.068109095
28,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,0.5,1.5,7.076763313627151,0.6635979162464803,45.73302050397602,8.183574411852522,-8.64993,-0.03923414
29,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,1.0,1.5,5.693399555115338,0.6407793885869892,41.10161927651077,8.761520688480564,-7.5542283,0.034109496
30,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,1.5,1.5,5.419216534456076,0.6393362459310005,42.01826782850536,8.419591797190165,-7.9123516,0.08866463
31,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,2.0,1.5,3.415610011050191,0.5323460416960917,41.0596829237103,8.281427411542241,-6.883616,0.21325313
32,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,2.5,1.5,3.6916096439502724,0.570294842491507,41.33094510690743,8.170555577351074,-5.178742,0.28683358
33,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-2.5,1.0,7.878723383934613,0.6750830040691853,47.21470321110946,9.235243192421127,-4.8803287,-0.27603757
34,Juliet's Rescue - Heartbeats,BRIR,translational,"(2, 0)",0,-2.0,1.0,8.131925379102679,0.6872672124257173,49.18859796146981,8.956170588112487,-5.797514,-0.24394603
