,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr,ms,smr,lri
64,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.0,0.0,2.8553666222092176,0.5011773869257826,41.264648925368064,7.732611989564231,-6.9103775,0.1994326
65,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.5,0.0,4.019100144041367,0.5118430736500219,40.601990647440516,7.802596797869675,-5.7170706,0.24302676
66,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.5,-0.5,2.816170109129132,0.5071326295305967,39.8168460019992,7.891598442361994,-4.965823,-0.2709215
67,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.0,-0.5,1.9552166784039002,0.48690907921091137,40.42448295501967,7.802650851307863,-5.7138414,-0.2388393
68,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.5,-0.5,0.7345252866361989,0.4547347269604972,39.844569789818614,8.013728594318517,-6.4934554,-0.2106293
69,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.0,-0.5,0.1282586201521383,0.4522484694478879,35.52455784061651,8.45874506800929,-8.151399,-0.17480725
70,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-0.5,-0.5,-0.7723686453973109,0.4212395254619774,41.575167752761544,8.725398461717193,-11.078708,-0.10511135
71,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.0,-0.5,-2.396547266724607,0.37610283395700433,35.970228701541416,8.10971094451092,-13.698151,-0.017897887
72,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.5,-0.5,-0.4961941422269476,0.4421299663146286,34.59432585870797,7.455494903787911,-12.18392,0.049170315
73,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.0,-0.5,-0.32403995867956326,0.461957913790897,35.61763498393647,7.41377630345806,-9.658584,0.11615449
74,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.5,-0.5,-0.27156220262474307,0.4534687621135737,38.32914205764867,7.50630994696373,-7.8201137,0.15875727
75,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.0,-0.5,1.0980814800168872,0.48767511772511984,36.14944441236512,7.554323994821111,-6.9830823,0.19287203
76,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.5,-0.5,2.2633517886941235,0.4987351080098081,35.3025020828853,7.6278001358245575,-5.950671,0.23504128
77,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.5,-1.0,0.8223899667918673,0.4787631510603511,35.7364570219049,7.765964548267031,-4.812779,-0.26621655
78,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.0,-1.0,-0.3142834936856005,0.4591291581129979,35.41549496114362,7.899791417894937,-5.4542336,-0.24757972
79,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.5,-1.0,-1.7417170160355582,0.4302404470046451,37.02369563411126,8.103712598985,-6.0798454,-0.23495102
80,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.0,-1.0,-3.986358461079643,0.36735285909592635,38.76519085175785,8.450071370180147,-6.5037518,-0.2163086
81,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-0.5,-1.0,-4.822875441546078,0.3659301687229103,41.38377901984679,8.619755720450996,-9.602426,-0.14559203
82,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.0,-1.0,-6.976611062335177,0.30922666266908405,36.92419045295825,8.051287666166024,-14.162963,-0.01478078
83,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.5,-1.0,-4.72551182760683,0.3751860053723673,35.31383390477039,7.469261412218178,-10.221708,0.095251106
84,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.0,-1.0,-4.536242514691789,0.3736535989123525,38.07692507063732,7.42019913137659,-7.6395354,0.1573787
85,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.5,-1.0,-2.233942570317371,0.43557455165857545,42.35350399887278,7.504373940488246,-7.2994337,0.1722975
86,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.0,-1.0,-0.7664995845518874,0.4575900172013067,38.953855091892116,7.632642405927707,-6.590074,0.19788535
87,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.5,-1.0,0.5774593180288932,0.46914842447720384,36.79102499471176,7.527106082283532,-5.911115,0.22570334
88,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.5,-1.5,-1.1928239182159501,0.42483905639959696,39.13932906872219,7.8463080896479385,-4.4563046,-0.27794492
89,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.0,-1.5,-2.679168331546226,0.4056624252761196,40.2154446586603,7.990806132851688,-4.905677,-0.26386696
90,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.5,-1.5,-4.468720437670605,0.3825821238066466,34.13203463269583,8.160489076251507,-5.3227077,-0.25448778
91,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.0,-1.5,-7.12444438405883,0.34380861593946127,29.578082574480376,8.423239928709485,-5.5919785,-0.24648736
92,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-0.5,-1.5,-7.88619951099194,0.3088044683000145,28.4089585906612,8.521058452183484,-6.3547916,-0.21692939
93,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.0,-1.5,-7.909643596351923,0.2942471223325575,34.54829581985266,7.996703254251054,-14.343287,-0.017504742
94,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.5,-1.5,-8.138503621847168,0.3134244660947551,35.39223109525882,7.476277681640576,-6.9517884,0.17147303
95,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.0,-1.5,-6.962356647570484,0.349571872694331,32.788210786353694,7.427449348095444,-6.3363075,0.18607876
96,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.5,-1.5,-4.371349711326722,0.3918571678636539,34.36245355362824,7.501292132320782,-6.2400026,0.18378675
97,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.0,-1.5,-2.6432143877081344,0.4087235842280374,34.178606146723986,7.667516174875696,-5.8864107,0.20867477
98,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.5,-1.5,-1.1934626054403594,0.4221262715279598,37.05033108955497,7.6423398403933325,-5.4757547,0.22495581
99,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.5,-2.0,-3.1498452334487723,0.3749628332865013,37.98160627009843,7.926436166178786,-4.1233606,-0.28366235
100,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.0,-2.0,-4.887653166199733,0.3509681801679473,33.96091268729363,8.066704026776147,-4.302207,-0.27623993
101,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.5,-2.0,-7.171690350827731,0.32086981720324154,28.854992903471786,8.192161959618192,-4.2941527,-0.2775235
102,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.0,-2.0,-10.715973793643744,0.27009510354960936,29.80375629945733,8.382819535759188,-3.9150655,-0.29407516
103,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-0.5,-2.0,-10.593687614799148,0.2711494234626827,26.913822865809305,8.432274684965934,-4.3137536,-0.28185844
104,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.0,-2.0,-8.739382369578234,0.278435008733254,34.986995460778076,7.949325888571046,-14.601851,-0.0059837457
105,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.5,-2.0,-9.649441051218542,0.28407062047751225,27.349975504591896,7.479215869156715,-4.6091347,0.20031072
106,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.0,-2.0,-9.95080976299089,0.28077522308016917,29.148053279902328,7.434175155253424,-4.322701,0.21859668
107,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.5,-2.0,-6.678234237319874,0.32920026785309753,36.98018770177326,7.495200491639019,-4.891811,0.202669
108,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.0,-2.0,-4.633617284694989,0.3555649822233221,35.9959662166327,7.678016155531259,-4.996818,0.21072504
109,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.5,-2.0,-2.9840894926405284,0.3815602941266903,40.57224566703104,7.713419324500817,-4.9454556,0.2265029
110,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.5,-2.5,-2.9022143062358694,0.3906330748885392,33.52081697386104,8.000121025688431,-4.6276655,-0.2694458
111,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-2.0,-2.5,-4.398561280172839,0.37366537596520283,34.65647405266562,8.121135971609627,-4.935988,-0.25853568
112,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.5,-2.5,-6.291806903953219,0.3573869617671064,35.545711710082,8.202573900519969,-5.1764545,-0.25607896
113,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-1.0,-2.5,-9.1386932535769,0.3165059256800954,29.916042352880563,8.335425932860817,-5.012143,-0.27085164
114,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,-0.5,-2.5,-10.660589338808439,0.2778853186046286,28.483487213004675,8.354155800138013,-5.4748716,-0.26577297
115,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.0,-2.5,-9.501107687560548,0.26947913262832557,31.037329688523574,7.906750336368915,-14.7177305,-0.005820114
116,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,0.5,-2.5,-10.59998975566403,0.2772807619281968,29.759931794480423,7.479337807561467,-6.5125656,0.23327143
117,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.0,-2.5,-8.867072506858324,0.3247632953474283,29.471430028497302,7.438540187148923,-6.1402373,0.20701504
118,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,1.5,-2.5,-6.044417730423671,0.3647436325911277,31.369838826666694,7.485034765781331,-6.240691,0.18938217
119,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.0,-2.5,-4.292383612632349,0.38332957333450474,36.996825037085785,7.674645527889348,-5.960332,0.19814855
120,Juliet's Rescue - Heartbeats,BRIR,translational,"(0, -2)",0,2.5,-2.5,-2.8680548180152314,0.39692489489448685,38.789817429291126,7.752721390206863,-5.624883,0.21341625
