,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr,ms,smr,lri
19,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",95,-1,2,13.132197126075617,0.6952439336831485,48.835314763432514,8.102186692261826,-9.026054,-0.24440047
20,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",100,-1,2,12.433084633818005,0.6834986184889043,48.62318790938293,8.19857831706091,-9.102188,-0.22312841
21,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",105,-1,2,12.670745276464604,0.7067067581339691,51.26358238943954,8.263567223412387,-9.298397,-0.20608729
22,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",110,-1,2,13.00940037183545,0.7298589322981818,52.682134354084,8.29287343459405,-9.405251,-0.1888016
23,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",115,-1,2,13.282956033129814,0.74023549403869,51.29325935421804,8.260920307155372,-9.367397,-0.18303686
24,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",120,-1,2,13.004159202928172,0.7323247442693648,51.647038808321646,7.791474222495484,-9.79813,-0.15498506
25,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",125,-1,2,12.592558166900535,0.7216714019486373,50.82245662012559,7.313643250176058,-10.214697,-0.122995846
26,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",130,-1,2,12.097133601288686,0.7006843685660309,51.07340894366625,7.519822421886324,-10.412269,-0.09252383
27,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",135,-1,2,11.624432627370815,0.6792540162057064,49.6225064086716,7.529952180757533,-10.319561,-0.062462147
28,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",140,-1,2,11.186197983472873,0.66188064693499,48.075298468856865,7.444643485558736,-9.984473,-0.034055836
29,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",145,-1,2,10.679373705055209,0.6473314714656591,48.410040866354905,7.255131507744477,-9.4618635,-0.008608935
30,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",150,-1,2,11.190720138516998,0.6645732331515783,47.80972735088291,6.98930376509284,-9.037141,0.011887695
31,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",155,-1,2,11.867563009232029,0.6932801113839121,49.06527392558552,6.63827232576687,-8.467853,0.027728433
32,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",160,-1,2,12.361280593332179,0.7117431851615306,50.7125225987679,5.938828680107605,-7.915249,0.043135628
33,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",165,-1,2,12.557893498778618,0.7180995021698015,50.64219203245499,5.2286145930127965,-7.604442,0.06797171
34,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",170,-1,2,12.655759333684355,0.7172125881143885,50.25839160649785,4.715678002995671,-7.423483,0.09399522
35,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",175,-1,2,12.516749812288868,0.7083242628830562,49.44314737233359,5.085710091016841,-7.539035,0.1063989
36,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",180,-1,2,12.3408733047686,0.6938360688357604,48.317566269062,5.424101640258451,-7.5973644,0.11914659
37,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",185,-1,2,12.11954078090238,0.6831283348930971,49.072066123898956,5.7461629399916285,-7.6177273,0.12943059
38,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",190,-1,2,11.750137752107225,0.676883159346073,49.68976207575317,6.091166506239807,-7.600349,0.1360229
39,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",195,-1,2,12.421795555618,0.701150463131028,49.85666002993447,6.408014203506139,-7.6265655,0.13581136
40,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",200,-1,2,13.256509570470406,0.7283318178623209,52.01769460685774,6.64654617707012,-7.5980597,0.13054241
41,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",205,-1,2,14.107877754111811,0.7452546877609754,53.22324579223809,6.838771957070907,-7.7918673,0.13641901
42,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",210,-1,2,14.492361387213343,0.7456758110802004,53.42511179376791,6.642812125286063,-7.965168,0.13921839
43,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",215,-1,2,14.762815523794501,0.7404257129348157,50.371049752048506,6.496538774027695,-8.091618,0.14395456
44,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",220,-1,2,14.843244383289925,0.7214817377522791,49.295229691682934,7.019398136148285,-8.288085,0.14787051
45,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",225,-1,2,14.817092463114477,0.6976169238515197,50.4177191941145,7.3264131905021594,-8.384892,0.15303563
46,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",230,-1,2,14.743915658662829,0.6781333153995589,52.37704133471801,7.480674882464192,-8.412001,0.1585482
47,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",235,-1,2,14.378106545899474,0.6554445905898746,55.0893270827885,7.480024274678165,-8.38084,0.16328463
48,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",240,-1,2,14.984687804686292,0.6739325194471928,53.784464173542375,7.411726432553671,-8.2677965,0.16958587
49,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",245,-1,2,15.64448982034969,0.7053677967685565,53.21784594468915,7.1629708570587,-8.159215,0.17506713
50,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",250,-1,2,15.974255864302357,0.7272900981096658,53.17977794526978,6.781520188897862,-8.148864,0.17330368
51,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",255,-1,2,15.791661346025506,0.7263080601953142,52.545061836763466,6.141376903606366,-8.335737,0.1636432
52,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",260,-1,2,15.362467150512487,0.719761524685478,52.55277754200033,5.586411368599836,-8.50011,0.1542867
53,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",265,-1,2,14.640512737396104,0.706306227303664,51.2248598572262,6.1267475581264215,-9.026198,0.13818112
54,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",270,-1,2,13.8817368878268,0.6903201844490203,51.199381964623825,6.582929358449906,-9.484536,0.12683287
55,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",275,-1,2,13.114998735012488,0.6804968760709212,49.268793886015196,7.107429350627201,-9.910085,0.12050357
56,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",280,-1,2,12.211870900231741,0.6715316801848685,48.41347346219753,7.65049542125792,-10.214867,0.11887204
57,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",285,-1,2,12.47326098743655,0.6939457124991284,49.215593700650416,8.172673433866255,-10.610624,0.1265258
58,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",290,-1,2,12.783606886268814,0.7190847178155856,50.402302492583985,8.52707849010368,-10.787815,0.13334271
59,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",295,-1,2,12.751390500927958,0.7298865912170497,50.84586136374676,8.082357293619925,-10.197482,0.14464383
60,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",300,-1,2,12.579694678203882,0.7293322822028079,52.21380274034824,7.554559286367395,-10.40836,0.12490684
61,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",305,-1,2,12.383395595970427,0.7249616313532556,54.529249735467374,7.141749074186016,-10.618818,0.09796211
62,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",310,-1,2,12.099760399776283,0.7074670835700857,53.193070423228555,7.60593673729826,-10.679817,0.07009182
63,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",315,-1,2,11.867763877416184,0.6885277780695995,52.45418393567998,8.05895306535767,-10.534015,0.040219083
64,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",320,-1,2,11.679413948335576,0.6749755921547987,54.062435772722296,8.381549826268124,-10.240609,0.0112960525
65,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",325,-1,2,11.401631340611633,0.6654680420101857,52.81196107129184,8.586647129936544,-9.837729,-0.014609777
66,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",330,-1,2,12.178340351003982,0.6842775094382505,53.11371189629516,8.696222489862697,-9.59249,-0.034816664
67,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",335,-1,2,13.104474744049835,0.7090790829695642,54.94105587864786,8.621515528370036,-9.214865,-0.04969799
68,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",340,-1,2,13.916829198793668,0.7267766404345453,55.7091261657166,8.33109950551966,-8.833885,-0.048975702
69,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",345,-1,2,13.999010739962266,0.734120679229089,54.26828533226535,7.359671260068705,-8.571819,-0.0706314
70,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",350,-1,2,13.921302252080881,0.7391811991114479,53.145244380869485,6.38076132806565,-8.378421,-0.09365658
71,Skelpolu - Together Alone,BRIR,rotational,"(2, 0)",355,-1,2,13.678605635071822,0.7357209381251852,51.89661215975033,6.294854997467579,-8.20894,-0.10244466
