,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr,ms,smr,lri
38,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",190,1,2,15.369878071848994,0.7546899005160956,60.04779878972337,10.953456443578125,-8.104502,0.071584284
39,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",195,1,2,15.132243167763598,0.7588697776805193,59.259898439543306,11.21846660738484,-7.4204893,0.09438553
40,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",200,1,2,14.592848591968131,0.7600163067100916,57.76561994638733,11.184535014439719,-6.9307923,0.109099604
41,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",205,1,2,13.526851905040356,0.753213359011555,56.64021940021114,10.591091451334153,-6.685735,0.0991849
42,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",210,1,2,12.40536112519764,0.7250838237005567,55.77664853497538,10.538074785485948,-6.392713,0.09360175
43,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",215,1,2,12.289803632879892,0.7265061779255743,55.44232803808194,10.358072385333646,-6.047581,0.09559027
44,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",220,1,2,12.204569048471921,0.7299584645484033,55.50106899528426,9.980839892736551,-5.581736,0.09964081
45,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",225,1,2,12.127554246926135,0.738495067391233,55.19687956858175,9.714201549632678,-5.0375967,0.10533084
46,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",230,1,2,11.99121051692369,0.7444284725454227,53.91834419952677,9.366035200476151,-4.4542212,0.112027064
47,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",235,1,2,11.945537948025244,0.7548627933317301,52.416206753377054,9.042252186656192,-3.864168,0.11933021
48,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",240,1,2,11.894551359922623,0.7546345628007092,52.011794702014235,8.766639198239671,-3.2428377,0.13027458
49,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",245,1,2,11.835100477691466,0.7551134331303855,51.87290957089756,8.568930091724669,-2.73535,0.14383061
50,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",250,1,2,11.70713188182238,0.7418136093804037,52.08673972818775,8.315555968951498,-2.739079,0.1716008
51,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",255,1,2,11.101541843443531,0.7133462193832186,52.04555611632118,8.292464844224892,-2.991897,0.17429295
52,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",260,1,2,11.356105866546525,0.7099272142946131,53.379258259946205,8.222702546037016,-3.326538,0.17780344
53,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",265,1,2,11.757913631128236,0.712583317198198,54.240069732275145,8.171672189878956,-3.682915,0.18130305
54,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",270,1,2,12.211365586746112,0.7205957223916953,55.80571065207171,8.262992349232782,-4.0436964,0.18421312
55,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",275,1,2,12.705680294463278,0.7349102886128781,57.25315147887949,8.358248293812357,-4.397282,0.18633775
56,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",280,1,2,13.227391707629714,0.7513995693761729,58.72084643676196,8.47575776593678,-4.7318563,0.18675892
57,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",285,1,2,13.757806210448248,0.7637325076121839,59.356272525630764,8.833743462927533,-5.044199,0.19029906
58,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",290,1,2,14.283304172601081,0.7702708918385132,60.328654617603156,8.933205165205448,-5.245686,0.19309127
59,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",295,1,2,14.570779715519283,0.7635086877087137,60.57747251384186,8.444721795687018,-5.6852713,0.18423413
60,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",300,1,2,14.301650880495384,0.7422241318835312,58.686810048343496,8.540821372332488,-6.09696,0.17474395
61,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",305,1,2,14.648530333328807,0.7449560090949132,57.82387259631857,8.65583054232805,-6.628459,0.16621937
62,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",310,1,2,15.080446734614707,0.753531337212611,57.37829718806395,8.834834693008938,-7.193283,0.15909666
63,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",315,1,2,15.504026823001922,0.7644177649266818,57.79946840874232,9.027762138729972,-7.741489,0.15312403
64,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",320,1,2,15.881138112204706,0.7774837945347136,58.585088860327055,9.179103188876107,-8.229904,0.14860322
65,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",325,1,2,16.185084133738087,0.7847715253094407,57.63164700894048,9.54151586298717,-8.5986595,0.14583021
66,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",330,1,2,16.30607168532695,0.7872435971548878,57.00649944937538,9.676710053738557,-8.955752,0.14133428
67,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",335,1,2,16.275539292217488,0.7854699364316208,56.70757370735821,9.742174368240049,-9.135363,0.13952166
68,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",340,1,2,15.868287520722557,0.7749942262888685,56.95087953859273,9.343801950812923,-8.888557,0.13700525
69,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",345,1,2,14.801195081357868,0.7465583516069884,56.831110982840435,9.112626695903067,-9.070054,0.11934995
70,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",350,1,2,15.026064990680549,0.7475198976145389,57.26422023526422,8.83234268609282,-9.161535,0.097274445
71,Skelpolu - Together Alone,BRIR,rotational,"(0, -2)",355,1,2,15.281417690286116,0.75950826650737,58.521623760381175,8.598629249407733,-9.085415,0.0729417
