,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr,ms,smr,lri
0,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.5,2.5,12.993720337527897,0.7583960783892222,48.77847399596803,20.112007265338306,-0.069369964,-0.46172878
1,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.0,2.5,13.720572193469657,0.7837448711549663,52.66641637703303,19.919910519091506,-0.65212923,-0.44823694
2,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.5,2.5,13.71550910252606,0.7938412011145763,54.35986360529369,18.0726607729897,-2.5330505,-0.39290777
3,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.0,2.5,14.204702878113775,0.7829426005967052,46.72473579878722,16.89507230499237,-1.519128,-0.3076101
4,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-0.5,2.5,14.123014081403749,0.7471708650114092,48.98898684119034,13.845910008262175,-1.9850569,-0.25244486
5,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.0,2.5,15.411362435102756,0.7668657503665292,57.75129885677805,9.795662996795421,-2.8415453,-0.24426234
6,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.5,2.5,14.519122974148761,0.7772713619280063,54.28751412125371,9.27687531363108,-3.8254457,-0.21487224
7,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,1.0,2.5,14.664830526869242,0.7736138882266227,44.94826544775723,8.637535509812079,-0.4197045,-0.092746556
8,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,1.5,2.5,11.811616024025351,0.7245944133099028,44.69513447678338,8.826505359923399,-5.8862042,0.22107874
9,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,2.0,2.5,10.771815046373835,0.6607946988673302,42.84965275455147,11.338292431980271,-0.13802849,0.46110886
10,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,2.5,2.5,10.231195826120825,0.6581109575939349,40.708506426904336,11.699158517739882,1.003596,0.47049174
11,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.5,2.0,11.002806541117174,0.7421417903280221,49.07055508254784,19.503391724334243,-0.059774656,-0.4709247
12,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.0,2.0,11.350220158941887,0.7451141103907133,52.37612721366425,19.21321430214045,-0.99764615,-0.43986374
13,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.5,2.0,12.3666953796305,0.7773273918876326,55.45713608501914,18.854669809710646,-2.8301947,-0.37080282
14,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.0,2.0,11.478719683940259,0.7483694609339372,49.411174637232385,16.569602216832806,-2.7250514,-0.36044058
15,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-0.5,2.0,12.44801931393815,0.7547114846958282,53.46633464264429,13.995290297635707,-3.2607186,-0.2246284
16,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.0,2.0,10.980611505746214,0.7065821980393964,49.02860021242858,11.730957933572729,-3.5008447,-0.25062108
17,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.5,2.0,12.074667136365434,0.7413406629888845,50.401323254576965,8.772411977593421,-5.217112,-0.1597315
18,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,1.0,2.0,10.057695014714742,0.7053735387555715,50.78752803931354,9.234943857299582,-4.4501543,-0.050830957
19,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,1.5,2.0,9.598200150958728,0.6932700548321858,45.02090172247003,8.970658571502751,-7.0467935,0.1909062
20,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,2.0,2.0,6.300547582982578,0.5857138093945463,41.901160033656744,9.967683935614113,-3.063827,0.37999302
21,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,2.5,2.0,7.424697643292493,0.6260731173129034,42.90275215940473,11.175997435806243,-0.83188415,0.4496511
22,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.5,1.5,8.533424703261417,0.6947360348152757,47.14624235967082,18.06142026088029,-0.44325632,-0.46280506
23,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.0,1.5,8.84681923853216,0.7024425108358895,48.2488749199552,17.74485149555587,-1.5001522,-0.4213079
24,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.5,1.5,9.045592765322315,0.7316957139496505,48.23264209876092,17.48733529785889,-2.3484569,-0.40794593
25,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.0,1.5,8.565118037881877,0.7103334257427157,44.334860526548205,15.400301617410499,-2.510229,-0.36734045
26,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-0.5,1.5,8.439066537603189,0.7047250428447693,48.70053447304198,14.193839806211034,-3.106241,-0.28100482
27,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.0,1.5,7.503616393254568,0.6879710529631524,46.024307925920866,13.703226767787381,-3.3759475,-0.25523424
28,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.5,1.5,6.174150641099672,0.6429867494162786,39.751116978384005,11.17585315394733,-5.1905146,-0.16805305
29,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,1.0,1.5,5.200162688698828,0.6156888244031251,42.75824004272324,11.061500104763473,-6.508548,-0.054103415
30,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,1.5,1.5,4.5681432136427595,0.6066706224154685,46.109434059859396,10.368789153170031,-7.6692,0.1278257
31,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,2.0,1.5,1.734803618672366,0.5070740745791601,33.201347982636136,9.693207103772496,-5.63435,0.27533862
32,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,2.5,1.5,2.735421517456224,0.5413654482071675,35.60328451299868,10.400693015885329,-2.535325,0.40147445
33,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.5,1.0,6.670082681169234,0.6508162086565725,48.08677076285595,17.075195340365013,-0.9011744,-0.43681353
34,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.0,1.0,6.513482970856767,0.6629885495584318,50.490126893390645,16.956655363108187,-1.4449489,-0.4356442
35,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.5,1.0,6.583565821974691,0.6851052096502138,44.33615684129664,16.528491195875706,-2.0545192,-0.40044382
36,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.0,1.0,5.738611715435777,0.6620276115909645,45.60975112104123,15.449698238428335,-2.4308507,-0.36711225
37,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-0.5,1.0,5.335451424589426,0.6534625580275746,43.7104062358361,14.29544722733227,-2.9509838,-0.29599753
38,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.0,1.0,3.763461377013197,0.6311213258189738,40.5728334985464,13.851376745583357,-3.7248232,-0.26246783
39,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.5,1.0,2.3776520626994326,0.6039196462596759,38.086115169064165,12.843163298112149,-4.7830486,-0.17497708
40,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,1.0,1.0,-0.396159463663583,0.5122241008225233,36.50600684441955,12.473243033460491,-5.4666653,-0.10442774
41,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,1.5,1.0,-0.36880495397058866,0.5290788071420828,44.206915904917466,11.624978049963202,-7.148678,0.015334147
42,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,2.0,1.0,-3.6172845647231178,0.41678166580467324,35.43070708832153,10.987249750627692,-7.8340926,0.17548329
43,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,2.5,1.0,-2.0128798408071162,0.47634854118748665,32.296694433286525,10.387268187353676,-3.1506763,0.3859639
44,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.5,0.5,4.821957831917036,0.6145546437471614,41.216576244586385,16.5553402900942,-0.8203083,-0.43831274
45,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-2.0,0.5,4.629388231502684,0.6275083699882428,42.9753987518984,16.3209424466196,-1.2907631,-0.41878608
46,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.5,0.5,4.2134395976634345,0.6311954238791483,44.38351731407436,16.35231234604319,-1.8555033,-0.3922146
47,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-1.0,0.5,3.321290655046905,0.6094387998076611,40.987619071070995,15.424006611164325,-2.2910352,-0.3520244
48,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,-0.5,0.5,2.197738656351355,0.5757255922522853,42.444739340648134,14.462164235371837,-3.1300375,-0.2887756
49,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.0,0.5,0.39845421303954254,0.5553036273916825,38.76335653507417,14.04376894645827,-3.6653793,-0.25471708
50,Matthew Entwistle - Dont You Ever,BRIR,translational,"(2, 0)",0,0.5,0.5,-1.4095024547699069,0.5319434755122413,38.72448366480365,13.10697765481202,-4.2530575,-0.2015134
