,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr,ms,smr,lri
0,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",0,-1,2,12.16238994902982,0.7386949673027376,57.35939226569771,16.569602216832806,-2.7649384,-0.3562855
1,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",5,-1,2,12.311992934162312,0.726217093334159,57.969938479262325,16.42698633188014,-2.5806627,-0.38090473
2,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",10,-1,2,12.486957896894072,0.7155761961840503,60.69035211733356,16.344038652590577,-2.4245448,-0.38904005
3,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",15,-1,2,13.240307527051705,0.7356182373578388,60.58596846664593,16.339608441803023,-2.3402028,-0.38210416
4,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",20,-1,2,14.125297505482834,0.7627327317230458,60.84149337287996,16.23116152130468,-2.300984,-0.36133495
5,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",25,-1,2,14.58210187266273,0.7808828460606221,58.4151876330709,16.503306969306266,-2.1396227,-0.3704377
6,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",30,-1,2,14.708089074800487,0.7768828663661137,59.248284064496175,16.247864546246895,-2.096062,-0.3789497
7,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",35,-1,2,14.679772485272128,0.7682141335099256,60.84101683683883,16.1347395954692,-2.1349318,-0.38400334
8,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",40,-1,2,14.191195094469322,0.7426352342696096,61.42375276228539,16.469494230023745,-2.3508196,-0.39687058
9,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",45,-1,2,13.749116441451061,0.7142648253882319,63.62061935820046,16.612769924933758,-2.6222787,-0.40235943
10,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",50,-1,2,13.216440933697353,0.6923961431275373,66.04482866070246,16.78855376683843,-2.9410965,-0.40193105
11,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",55,-1,2,12.531056858085545,0.6715622465856094,63.93439372477523,16.91694031912402,-3.2994246,-0.3942336
12,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",60,-1,2,13.35940010200125,0.6905913981924532,65.66028999399337,17.074598863116215,-3.6003406,-0.38851777
13,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",65,-1,2,14.30162727017468,0.7196486650813636,65.04382272928763,17.34817689724837,-3.828605,-0.3798728
14,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",70,-1,2,14.8527984567361,0.7399990415014494,64.78209168849843,17.838267971784614,-3.8459477,-0.37222543
15,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",75,-1,2,15.07752974547018,0.7462813691936792,61.04168839546829,17.87839421108599,-4.1149564,-0.3559808
16,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",80,-1,2,15.045669591504716,0.7440809348435213,58.94025843096792,17.890951443172256,-4.326595,-0.33800822
17,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",85,-1,2,14.691007585924464,0.7278482974392397,57.572752474622234,18.280772246636257,-4.8456373,-0.32241362
18,Matthew Entwistle - Dont You Ever,BRIR,rotational,"(2, 0)",90,-1,2,14.228252797657117,0.7086990335581894,56.53762801702153,18.594501048709198,-5.3005967,-0.30096126
